follower_id
1081899035789836289
1372569284350709760
812346083846352897
1366181846216814597
1214678968332361728
1375727193356132352
1387637906
1367903142768218113
1163577218
184358372
1323629900524331009
1343905783076040705
1239578260482207744
839596496
1362196364751478790
981454072195756032
1294565888600018946
1331566985302433792
1375078055010578432
1179366231931068418
2715386767
2185825970
1076952086045175808
1367132282625150977
797537836752900096
1374655106197688327
821259783026200576
1120718001802809344
960796296423583744
908401516062658560
1374046745844416513
1365325617919627272
894238503936065536
840593655148752896
1374352033390727173
1374238090345250816
40508730
1233867143852232705
911876100187394048
2603789605
2717374417
1207060069109706753
759833454414536704
1259713216969670656
1370034814003404804
3387081551
1168361387065786368
1332082957021028352
2904213689
1373018229778567171
1333199634009874435
941306222
1026116981341265921
784918845362475008
1363583702450765831
742300715704569856
1345397096082452486
913321050
1371750017099251715
950798896380436482
1373638070197706754
3295432907
3588657562
3728398883
892053567883927552
1339328064
1135202601354633222
4577237427
891226424413216768
1030599266
107994358
1372450284392304640
1371055474582417413
1220688916136845312
1372800173022146563
964766646954061824
1191003514161512448
1284750948884152320
1152285800085823489
833255590487015424
1367512661718687747
378506314
1317835002017730564
2925921742
2228159726
491629830
1339118116614365184
1316810934896205824
384696936
1372178410693390339
1349803838975447042
1323157735672815616
1372000430130147329
959323389604265985
1085539673412460545
1926524610
1139443274710683648
2646216240
205175906
3299405349
724148361130065920
854080850601889792
1106618281094537218
1371817680848752644
2159152141
1271698677246169097
1278640634098671616
2978728589
3295742704
1371746467434618883
1365292047280844804
2986142829
1274783056562397185
1368816684421767170
1268928222
1365314664410865666
312586836
1366408135917903877
1371338180784500741
33464340
1356564493019545605
1697360210
734832591728168960
3156433964
1172841971171364865
1371109572165898243
1082728802189541378
3296907725
832172525287260160
819251242799075329
188017403
1362284998305472515
1370831392247058440
1140358787632652289
1227167104979415041
2558492084
1370408427650961411
18214715
1160407447
976733690603671552
1362105529619865605
3431625166
1370675344131428353
3402670365
4902926399
938429585783435264
1347651769334173704
1175838570088734725
859371772268998657
1258018505737342976
1292444792606031872
711682045718749188
965281206995701760
1367226739089375232
917320350047916032
2736913911
1014096408725553152
1361972056494133249
1364324975155544074
3296623661
762760107050631168
801047096501661696
1370079017500614663
1272086283389669377
1238105790109700097
1369643335657394181
1214492885112020992
971317974757007362
1360204572095094785
1122536762
1369944332304809984
238543259
822933961332719617
913399820
932876421365747712
1357756730998931457
1277598015281410049
1369399426654089216
960521480
3817821323
833102973907697665
1090713875102777349
1367981467993772032
1369010490471559172
1363105752227999748
1368943902246502408
968864067720040451
907162870181494784
1098114286050820097
970321360294764545
1281553946851581953
1310915432811986949
1367751976692375552
555815341
113663004
1361747661288833025
1247527926
1359567147064823814
1168122132594929664
930122929161080832
1254115553054261248
981910962117758977
1325044234739707905
937762050138402816
948149296775532544
2239181556
1347616495875092485
552515963
65249360
1005450380468281344
1367574862802399235
1367576893269176332
1244006243322212352
816009401190543360
1367070178811518977
2269167212
