follower_id
1375407905571225604
258790331
1366842965092622338
1316719357221842949
1374860342984081411
1368744089198469122
1374046745844416513
1375037476935507968
1310300006537203713
1375139924228341771
1374694128022388736
2685001796
1375078055010578432
1375075221640724483
994613521328599040
831868925709262851
1375025998496993283
1348245960049225730
1375009643836141571
1355073072215322625
754587848410411008
1374815657800441865
1374707637502279685
786202358925713408
1233765282625282048
480362824
1374756532999557126
1341686642399195136
798245451132784641
1283372410553737216
1374673831986618371
797537836752900096
2199251280
1374655106197688327
1374645351362203648
1298135531939934208
1374637769549565955
388293721
1374437893729447937
1365243629128847360
1366685333958631426
1374477704746070022
933716459683045376
1374417427606294534
1373908463164751874
811566120
123032791
1374328469098803208
1374118879081992200
3294343077
1211602148867182592
1363728255002542083
1104660491719319553
873707814241406976
1178262996386271233
1959260251
1370458971040010245
175382716
1374083456741875712
1372895178554544128
1293547289714270208
875697452178968576
1373973282257522698
963815347924144128
784918845362475008
1232962140832661504
1285915907861118976
1366804317567647745
948615848
1215352952552140800
1373702320702291974
2908426181
1373688757153624068
1373683174673428483
1373661037518585860
1373649308596195328
1373638070197706754
1140640202089742337
1372869750087372802
1373572310561591297
703266472643194880
1369612854710702084
1353081562804457476
1373558756907352068
1352222404634963968
1231823329163649026
1365242695304773634
1365241022012416000
1373381779235741699
1373344781187829760
1373295961829732363
4175136681
1291616338423754752
1373333609285828613
1345716879843860481
1373264774348300292
1373243896159989760
4664195663
1373217766971412480
1363958917856903173
4577237427
830355915178176512
1043415331
1366455525152612355
1373048363642404869
1373018229778567171
1373020072843825154
1372450284392304640
1372974299003428864
1000752045740187650
1363083383715336193
526206308
1061868653388464128
1366308558594269184
2461718281
1372683721170620422
1152285800085823489
1372669275111108616
1272254638604066817
1052905004
1319013204975112194
271168919
1364567075092578304
1372544268573798400
1372104386579734531
1368513810185719811
1367804534047793154
1324069747168858112
1365234566924029959
1256551747620876289
1372258784807165956
1372297021281988609
1372289576400719872
1316810934896205824
2367459456
1372207762516623364
1369311810101329921
1372178410693390339
1088002818726920193
1372078809743249409
1156339028196810753
1372072229052243985
2226692786
1372072353086251013
1372068206895058945
1372057955684732930
1372000430130147329
1330603967122956290
2338887348
1085539673412460545
1281553946851581953
811608158846193664
1260249735211909123
1371780214800388100
1371746467434618883
1371751659571970051
1371718611723816960
2818135162
539060670
1371568222953213955
1371544997061873668
1371521092028936192
932356194857095168
1370102721555091456
1245954069279236097
1084932773033492482
1371452940507054080
790139872333930496
1965450745
1102648898248679424
1371338180784500741
1305729067807838208
1371241004171399169
1070388578478419971
1370408427650961411
1371132231415128069
1371155387127369729
1371135301272371201
1371097976597254148
1371109572165898243
1122231810577063937
1371069531800625155
1361404649639665665
1371022740552048640
1370930939463938048
1370831392247058440
3664692262
1363160835691061248
1370733424059777032
1370702049827037184
1093231312360611840
1370372838092382208
1238741295662796801
1370490782793207808
1370471434015932417
1370363367194570760
1370312382258544643
2760797812
1362386372263358465
1369940329890201600
1293594337796861956
1355229650004410369
1370243587783413763
57076932
1370146677873647617
1370138194218483722
1327279030186467331
2603164471
1363126478259556353
3316498746
1320502432598761474
1369280427157032960
1370043183061725184
738437893157466112
1370028756056743945
1365779359773171719
1370011439809900544
1370008255838191620
2388375903
1167299955746168832
1127210565603082241
1369944332304809984
1358768587050274817
1369662336416497664
634765214
1355842742644072452
123961083
1369352624412233740
1212442959028768768
1369643335657394181
1369426309609357315
1368816684421767170
2190958345
254722011
1354397774763188226
1369271404294766600
1369269019828776960
1274952552598159362
499663189
1369146845826592768
